ID,Consumer Type,Consumption (kWh),Generation (kWh),Date
f01ae215-5428-4157-9fc9-085e16c6a993,Підприємство,4803.63,1324.46,2025-02-05
647eba0c-b5a1-4d2a-85b6-579ee211dfb6,Домогосподарство,303.44,1.46,2025-01-14
0cfa1572-9727-446c-836a-246c4c4ca544,Підприємство,3172.02,2612.61,2025-03-01
771f875d-5054-43d0-a337-434e4f1abb89,Домогосподарство,103.54,11.61,2025-02-01
edcdfb0f-f674-4053-8725-0821d698accc,Підприємство,2544.35,1695.57,2025-01-04
8f0af964-ea90-4cfe-960f-82294d672a29,Домогосподарство,489.46,478.47,2025-02-19
43e66484-75e7-4783-a9a5-b0499e31b2c7,Підприємство,1631.76,1529.6,2025-02-10
adfd78ae-3a3c-4c44-841c-abcb7fc5dc1b,Підприємство,3325.25,1805.74,2025-01-28
7df84328-8ba5-4a06-88b2-f767b2a7623b,Підприємство,2758.19,2408.48,2025-01-30
576e0ae4-315c-4b9a-90b1-5c45f7111e7f,Підприємство,3143.02,2509.63,2025-02-17
7140f8ee-2e07-4dd0-a0b3-c70e1f6509ad,Домогосподарство,85.29,2.17,2025-03-03
74ae3f42-6fc9-454a-b739-5c4e1002c018,Домогосподарство,53.55,44.79,2025-01-28
d0fcbec1-4b9a-4b10-8e52-f7632661f25c,Домогосподарство,124.67,10.1,2025-02-06
7321b0c0-2bf7-41ba-8f0c-3ecef5d90c21,Підприємство,4808.6,1195.08,2025-01-01
c5e7e920-c39f-4bbf-9557-afd309bb7d49,Підприємство,1678.92,52.21,2025-02-16
2a643cbc-1f4e-42a3-a543-1271b66340e9,Підприємство,4022.46,2234.2,2025-02-06
6cc8d1d7-5de0-4960-b6d7-7eaa01f01781,Домогосподарство,175.39,27.21,2025-02-15
c919180c-4436-4efe-a781-38e513d28d40,Підприємство,2104.71,648.02,2025-02-26
f6962203-aba8-49ce-b48b-2d6d4d1b34af,Домогосподарство,147.38,5.97,2025-01-10
100fdee9-9799-4e73-8956-0e35687d4d08,Підприємство,1990.85,843.84,2025-01-22
03610c9c-3322-4a1a-850f-d5cbba46d04e,Домогосподарство,180.56,161.9,2025-01-26
a9f18480-25d0-40ab-9422-e942955407ed,Домогосподарство,175.31,18.26,2025-01-06
2fc4266b-9ada-4945-8ece-72fee3548e4c,Домогосподарство,471.56,398.54,2025-01-10
65912e27-8332-4b0b-b851-66b26564ef3c,Домогосподарство,437.46,83.64,2025-01-04
cd42380b-1a88-4bc4-9ea7-aac0f1414569,Підприємство,1578.06,863.73,2025-02-03
17a24c86-e814-4c48-96f4-14377146a167,Домогосподарство,296.13,222.42,2025-01-29
f36036d8-f9cf-4d7c-bba3-16c119234530,Підприємство,3477.13,2690.14,2025-02-06
4c66059b-1051-48fc-95af-fb115413b8fa,Підприємство,3386.48,2784.34,2025-02-21
f794eed6-c1a1-448d-b297-f83b4bcc663e,Домогосподарство,136.13,102.55,2025-02-19
bdae0c02-c8be-428a-898a-27071beef0ef,Підприємство,3045.86,3001.99,2025-01-14
02435914-87ac-4ce4-89c9-448bf8f5c06b,Підприємство,1063.71,1020.08,2025-02-12
9c77f43e-5ad8-4b3b-b85d-84f1cb384a8e,Підприємство,4111.02,775.09,2025-01-14
36fe04ce-9b1f-486d-a870-2401c82e93af,Домогосподарство,80.82,3.09,2025-01-08
240f61e3-f105-4b3d-9fa1-da12a0110f36,Підприємство,3232.47,2813.49,2025-01-13
049e1e3c-6c14-4a4d-a637-1537c54f5f46,Домогосподарство,111.25,96.98,2025-01-03
d0eba000-ca94-4f8e-b550-4c19fb7be29d,Домогосподарство,276.48,166.21,2025-02-21
ba5002d3-8119-4e99-8056-e3667e4387ea,Домогосподарство,209.14,94.71,2025-02-24
74ce2299-1a56-4ff4-acea-b85b2089451d,Підприємство,1916.97,601.02,2025-03-03
2d657f28-1f6f-446c-b900-fae8f1d2ccec,Домогосподарство,171.75,162.93,2025-02-06
d0cd8fc1-f86f-4468-9837-d3892c4977a4,Підприємство,2142.72,21.46,2025-01-02
d1267bdb-bece-4b6c-b70f-2cecc9a14cd8,Підприємство,1825.79,1259.46,2025-01-14
f05ddbbb-ea55-475c-b51b-ca9ff800b418,Підприємство,1127.31,1109.9,2025-01-04
22b6ebe7-eb71-44c4-99be-bda60bed8ff3,Домогосподарство,182.16,135.19,2025-02-21
a97918c4-d260-4c01-befc-c395e9923858,Підприємство,3573.27,2393.87,2025-02-02
93faa449-05fc-45aa-b9ca-b91f90f0bbcf,Домогосподарство,314.01,89.51,2025-01-01
9a37a706-0c64-4161-80a2-12022937f255,Підприємство,4966.3,4511.73,2025-01-13
acad47c2-cac4-417f-b0b4-a9f3fce729bb,Домогосподарство,356.04,332.74,2025-02-04
54e94541-b282-4a52-9a06-5755a612f2a0,Підприємство,4967.05,2944.88,2025-02-22
eec5d8b5-d2b7-4f1a-a67a-c130eae0d25b,Підприємство,3575.71,3371.49,2025-02-15
052f5ca9-9001-4785-938d-95bb8649b4be,Підприємство,3623.86,1143.43,2025-02-16
dd68c930-3fea-46ee-94b7-e67c4a268f4e,Домогосподарство,57.57,6.01,2025-01-17
64a125f6-548b-45d0-98fa-c9a5f60a7dc7,Підприємство,4171.61,1905.58,2025-02-20
3be43778-f945-4413-95c4-dc3450b0f52e,Домогосподарство,292.6,88.21,2025-01-22
47ff6ee0-6d79-4bd9-a4fe-3017dd7863ee,Підприємство,2375.43,1750.53,2025-01-20
943d46eb-cd16-4c60-bd02-b1841de0a2fd,Домогосподарство,65.88,20.63,2025-02-05
cd3cb130-a9e8-4609-a387-ccc9e9dea311,Домогосподарство,433.36,141.6,2025-02-17
693f373b-1f7c-4132-a327-08e1220e51bc,Підприємство,3832.29,3751.19,2025-01-31
39e48967-9747-448d-9459-11f2c711198e,Домогосподарство,446.69,72.98,2025-01-28
548c269f-2570-4fa2-88c4-560fef114be1,Підприємство,1041.44,372.83,2025-01-06
1cbec290-729f-45d0-97e7-19fcc0460543,Підприємство,2275.04,279.76,2025-02-23
9260585c-0d92-463e-bf52-3169ddc259b8,Домогосподарство,409.37,218.49,2025-01-19
bcbc86c3-109b-44a3-8f7f-8f7e2cc3e0b7,Домогосподарство,282.11,191.57,2025-02-18
1b1f9c57-896b-4777-94e2-2734e85f45bc,Підприємство,1674.43,127.49,2025-01-07
62f7bfc5-2e4f-4201-9956-a5234411eaf9,Домогосподарство,227.86,62.34,2025-02-22
f795fea0-2ec1-4dd0-bb48-b5cdeb7bf534,Домогосподарство,98.91,94.94,2025-01-04
55f814e7-9d3e-4315-ab11-9a5a7b93e57b,Домогосподарство,56.66,47.81,2025-02-10
7d5e947f-5181-4a7d-8103-4dc12ba5448a,Домогосподарство,419.25,416.75,2025-01-13
be32df9a-bd67-4dda-9367-32c435742663,Домогосподарство,348.67,85.38,2025-01-20
93594b57-3c47-4fe2-b6ae-b010019fc80c,Домогосподарство,381.05,33.43,2025-01-20
0f723dbb-acce-4bff-9d2f-8a43a455753f,Підприємство,3808.56,506.2,2025-01-10
30bf5796-42b4-46f9-8075-92e48d8c47eb,Домогосподарство,107.2,28.9,2025-02-25
71de5aa3-75dc-47b8-93bf-e7935e2c32fc,Домогосподарство,399.43,216.98,2025-02-07
707f866c-afb5-4c13-9596-365352c6e433,Домогосподарство,228.04,49.96,2025-02-23
d44d0aab-ff63-4a0a-b25b-8edf32afd36c,Підприємство,2703.62,1907.75,2025-01-11
677c84c5-e498-4fcc-b00e-211890e29867,Підприємство,2650.14,741.64,2025-02-18
ec2b548d-d811-400e-94b7-f4d3ee950156,Підприємство,4196.71,209.51,2025-02-16
3c6c3aa7-569e-49bf-9c3e-66381103e0c2,Підприємство,2717.8,1979.45,2025-02-18
5a907de9-36e4-4237-8af6-98f762eb26bb,Домогосподарство,484.64,218.83,2025-01-30
359effe2-48ea-47d3-a97b-36585c3e8aab,Підприємство,3072.27,1753.17,2025-01-22
a139227d-2b9a-483d-b9b8-6fc501d10a08,Домогосподарство,446.93,105.58,2025-02-18
6c3f0bd8-e813-415c-b65b-6bc55b8b5ac6,Підприємство,2549.56,1456.8,2025-02-12
192bd343-0a3c-4ef8-a630-f34988e4fda3,Домогосподарство,255.15,32.12,2025-03-02
661d910d-f706-421f-81d4-02c9ff11b636,Домогосподарство,147.06,4.48,2025-02-14
35050e0a-baa7-4f9a-b4a8-ae38b7814799,Домогосподарство,178.29,91.05,2025-01-06
f92f3e0a-28cf-45e2-823f-4058a6f50d85,Підприємство,1340.9,397.55,2025-01-10
0701d1eb-5160-4966-a214-c6f5d149bd34,Домогосподарство,401.05,359.25,2025-02-07
db664e4f-b8ca-434f-9220-23d0ed5e7a23,Домогосподарство,340.44,205.63,2025-02-19
55cd1452-7d5a-4d3e-8812-1d4f840fc375,Домогосподарство,358.0,125.44,2025-01-10
0418a7b1-b5fd-4b51-9e61-11ef5bbd5ef4,Домогосподарство,235.67,75.68,2025-01-15
0ab8abef-f6fe-4631-a731-9a69f428344b,Домогосподарство,386.41,22.04,2025-01-28
54612830-1dc5-4025-877b-dea533d789de,Підприємство,1559.09,625.84,2025-02-05
bf0178a5-e169-4e2a-a59a-fa01897433cd,Підприємство,2135.37,193.63,2025-01-04
421ea609-3e1e-41f6-8a2b-a387f6bddcd2,Підприємство,4438.77,4227.88,2025-02-11
2a1bfe7b-16e2-426d-b003-96f0dc93ccf6,Домогосподарство,461.81,92.19,2025-01-30
c20d4d9b-1a78-4b39-9567-b6e284fa8162,Домогосподарство,303.64,108.75,2025-01-02
351a5339-7d01-4a99-9b9f-37ec085c0be4,Підприємство,4413.67,2736.16,2025-02-01
6abb90fa-85d4-4477-b40b-b4dcd1472e14,Підприємство,2765.42,765.05,2025-01-28
052e9330-c869-4bc3-b95b-d77049a0c61c,Домогосподарство,234.9,187.97,2025-01-29
bb3d7a70-046f-4e41-b480-eeee2374a6a4,Підприємство,2277.51,1572.19,2025-02-08
a194ff05-85a1-4fc0-8186-3a8ef992c520,Підприємство,3810.21,675.72,2025-03-01
b53565e4-3ab6-4f81-b72e-617b6607e310,Підприємство,2498.26,1145.13,2025-01-14
5d2587d4-9fb4-4ab9-8878-f651032929a9,Підприємство,2434.81,1915.42,2025-02-17
b1fafd9a-2078-4c7f-8879-d2b9fcedffb5,Домогосподарство,187.1,71.54,2025-01-23
80b0d9a4-3d10-43c7-84e7-e92884d8ce30,Домогосподарство,364.81,362.91,2025-02-08
0d3ba3c4-44e8-4867-a3b4-fc70fbcc3c2a,Домогосподарство,304.39,178.24,2025-01-16
3f5ee3b0-65e8-4d3e-bff5-787679416511,Домогосподарство,196.21,143.15,2025-02-16
bdaac757-11b9-4437-a5d4-40e5b72af483,Підприємство,4775.14,3995.21,2025-01-04
6d4f3b51-ba2d-450d-b138-c77c29273778,Домогосподарство,210.88,206.15,2025-02-15
a41e4fa7-2174-4694-9365-de7e93600bc0,Підприємство,1031.17,832.08,2025-01-28
2fd8d49b-72b0-4da1-8ef4-dffddf8644b2,Підприємство,4035.76,3892.21,2025-01-30
3090d418-5cd9-4435-ac0f-881b039bc10b,Підприємство,1480.87,1319.0,2025-01-14
d98d6d96-4395-4064-99f4-893b509ca933,Домогосподарство,227.0,182.56,2025-02-19
990b1e6e-4ba3-46ae-a684-ff3cad9d7cd3,Підприємство,1364.11,625.15,2025-02-28
e4241778-a448-487a-aff4-c53981f557db,Підприємство,3369.48,718.82,2025-01-21
aacb39f0-3af7-45c7-8bde-f370047b3371,Підприємство,2497.39,1491.53,2025-02-05
e1d30c9e-5c31-417f-a4a5-6f920b9221a9,Підприємство,2609.6,2055.89,2025-02-04
f9c692b8-bee6-4322-94d9-50caeee1dc6e,Домогосподарство,175.52,109.06,2025-01-25
11432dd3-265c-42d1-a848-658a6f80896d,Домогосподарство,307.39,56.41,2025-01-07
916161cb-92ca-4eb4-9729-a5b89ada660f,Домогосподарство,168.74,127.52,2025-02-10
cfa02062-90e5-441d-a0d0-4cda6567bb4c,Домогосподарство,197.36,193.13,2025-01-29
3b787504-003e-4a27-b0d0-a8ff0ed115c0,Підприємство,3928.59,116.52,2025-01-18
2f31c1d3-579e-4fa9-97c8-6eac686ff6f1,Домогосподарство,242.34,34.98,2025-03-01
b4cc7c2d-4dd0-47ca-a6af-1def5cb57e4c,Підприємство,4351.1,536.41,2025-02-15
81acf15c-bf8d-4fbc-b40e-1650d660fe44,Домогосподарство,191.7,180.25,2025-01-30
9231efb8-f2d8-4deb-99eb-e41130dc8b47,Домогосподарство,333.77,266.31,2025-02-07
05ec4fb4-bfb8-4107-9569-a38d0bc30e65,Підприємство,3557.25,2548.29,2025-02-24
4bb06894-f72d-4d11-beb4-839d43819b6d,Підприємство,4413.65,1009.64,2025-02-28
1c5eb58d-3f01-495b-8371-6deac98fb666,Підприємство,4061.59,1901.89,2025-02-21
2c404399-bb1d-4ec4-82e0-da2d4a4edc13,Підприємство,3772.1,1873.97,2025-02-01
7c74539f-5a75-402d-9363-6c244d76d474,Підприємство,4857.96,2960.52,2025-01-27
dfc86fab-4a0d-4508-bdfc-b96d88a0c3aa,Підприємство,3306.27,3233.94,2025-01-08
0fe2efa8-6dcb-4bcd-9a88-24d112f704c9,Домогосподарство,487.23,194.05,2025-02-09
c4ade463-07cd-4118-b18c-775b1d66577f,Підприємство,3124.5,251.33,2025-01-03
a4e49c4f-7f67-4c05-8548-8d6f7df877d2,Підприємство,1268.75,293.73,2025-01-23
6e3c6302-32e7-49fe-bb60-934b90276d3f,Домогосподарство,101.36,85.44,2025-01-20
ff454913-7760-4636-aeb4-a67a1649cd67,Домогосподарство,211.32,178.82,2025-02-27
526c8b2e-b23b-4fe4-9fb6-4005e0b7fca8,Домогосподарство,481.49,388.18,2025-01-27
98761aad-9653-4797-ac98-8fa956bf7709,Підприємство,3865.79,2274.4,2025-01-27
132ef438-cdc4-4cfc-a376-4d017fc80253,Домогосподарство,363.99,236.6,2025-01-18
9c12b305-c05a-4e64-9f62-b7cb795baffa,Домогосподарство,250.04,138.01,2025-01-27
68c67f1f-5590-4a8a-b9f9-3d278f2385d3,Підприємство,3726.13,563.61,2025-01-27
d5a79036-d2c6-4471-9e4a-b0899b560a3b,Домогосподарство,329.61,79.83,2025-02-24
1fa6455e-a01d-4622-8942-24b3c3699820,Домогосподарство,362.6,36.99,2025-02-23
750d13a3-ab1f-4228-8b2e-513ec55c92cd,Домогосподарство,75.16,4.43,2025-02-13
d9971258-6571-4b4c-b996-fa5c1121bc4c,Домогосподарство,316.01,138.99,2025-01-14
50cbee77-a6ee-4e2b-b7c5-5c2fe4e80b9d,Домогосподарство,59.68,16.25,2025-01-12
12edd08b-1a50-41d9-8e05-76a9b3524e36,Підприємство,1939.28,1636.15,2025-01-15
383e1c84-abea-4e3b-a5f1-17e2376af156,Підприємство,3358.75,351.63,2025-01-09
cdad1521-7ba2-46e3-9cea-119d2da68fbe,Домогосподарство,406.62,291.37,2025-01-03
95c85291-7fa3-4afa-95ca-35406847a7b5,Домогосподарство,170.07,76.77,2025-02-15
a9af8ef8-5f80-4fce-a3c9-c8490c0bd189,Підприємство,4732.31,3646.33,2025-01-11
c72ca50f-a958-41c2-9ee1-f9e5d7e95a8b,Домогосподарство,426.94,133.97,2025-02-21
867b005d-142a-418e-86dc-9e5aacc143ee,Домогосподарство,195.55,60.94,2025-01-30
d45a78de-c63f-4ec4-a8de-f737aa65d7b8,Домогосподарство,58.62,36.22,2025-02-20
60c8c9b9-747f-49e5-830e-09b18381c6fe,Домогосподарство,352.83,235.77,2025-01-13
b9237ef2-65cf-4dd6-8ce3-44ee93f118c2,Домогосподарство,342.6,205.03,2025-02-16
b3129318-024a-4ded-ab8b-61d440516e21,Підприємство,2190.57,549.28,2025-02-16
748bd7c8-c124-4c7c-804d-371b2975cc8a,Домогосподарство,196.05,168.42,2025-01-28
04d1a4ca-d973-470f-8d9c-ea64a1fb407f,Підприємство,4838.64,4404.07,2025-02-15
bb6497e3-75a5-4d31-bdc1-98242a48327e,Домогосподарство,130.16,107.28,2025-02-13
2202d3f5-7ba1-4de0-990f-e2cbae4a19a3,Домогосподарство,243.69,140.06,2025-01-07
c790831c-c71a-4396-8356-7a5cd1975ac4,Домогосподарство,288.69,144.15,2025-01-02
82a68cc5-5b92-4ff6-8c85-6d44e56258f2,Домогосподарство,348.87,13.62,2025-02-05
1638f183-d824-42b6-9386-08f4b28738e4,Підприємство,3383.83,545.11,2025-01-30
770bc3f3-bbe7-426c-91f3-7bbb28f0c7b8,Підприємство,1809.51,1118.03,2025-01-17
45c708d7-2d7d-4c29-af93-1cd5c799e769,Домогосподарство,231.38,181.15,2025-01-09
d3f9a25e-dc1f-426f-9390-f39d9cb56e74,Домогосподарство,451.78,85.94,2025-03-02
40aa005a-d1d8-41ef-b498-e021a43601c3,Підприємство,2094.34,33.02,2025-02-26
058d76c2-8c5e-42cb-a688-17de6164de1d,Домогосподарство,457.29,137.64,2025-02-28
2e49867d-00a4-4937-bcc8-41ce98481651,Підприємство,4788.4,4756.69,2025-03-02
4b84dfd1-9eee-4c34-b000-3ea2018a959f,Домогосподарство,180.91,1.09,2025-02-04
557aaddf-8be7-4968-a422-d7958410fa68,Домогосподарство,315.22,70.5,2025-02-04
7e797286-be04-47d9-adca-352b218685bb,Домогосподарство,372.2,244.19,2025-01-14
fa78684d-f22b-415a-bc0f-deae2b005dcb,Домогосподарство,231.9,94.65,2025-01-16
3fc8e638-80ff-4439-9dbd-c8ba465fe08f,Домогосподарство,177.55,18.06,2025-02-13
6e2c4b1e-a3c7-4bfb-a711-4721eca544d5,Підприємство,3922.16,1938.9,2025-03-01
f6fea0ee-39c0-4bc3-ac04-a301d64808b4,Домогосподарство,170.05,47.39,2025-01-17
2776802f-c3cb-4629-8203-2ecc4a0af585,Домогосподарство,431.72,188.8,2025-03-03
b599eacc-9263-44e7-9807-ad296fb2d2fd,Домогосподарство,77.87,13.58,2025-01-14
ae78c87a-4f76-4d2b-a471-4d66915b3b7b,Домогосподарство,155.2,13.11,2025-02-21
566e89db-3006-4f48-af58-35153489b6d8,Підприємство,1102.28,729.71,2025-01-11
52f3a2bb-e913-4d5a-84fa-a1b986e666d0,Домогосподарство,413.24,272.38,2025-01-18
c8f2f96c-4b2d-4ba0-915a-d9e842c4f5dc,Домогосподарство,150.36,21.15,2025-02-28
9144ef51-e9fd-4e50-b042-fa085f268086,Домогосподарство,404.69,368.13,2025-02-23
c2597d1f-7785-43d5-a936-884f8ff9a211,Підприємство,3018.84,413.73,2025-01-30
c03dfcd5-7896-4e79-9ac6-bc13ad37e61e,Підприємство,4073.95,1287.46,2025-02-02
40779bb8-3aff-4107-bb70-ccfaa22da842,Підприємство,2335.76,2235.07,2025-01-10
a577ce70-7bde-4519-aa9d-3498b2a9aba8,Підприємство,4581.13,2712.44,2025-01-09
9fc0ad5b-dd1f-4244-a85b-1a85c0439a7d,Домогосподарство,422.24,260.19,2025-02-06
45474bc0-257d-4f32-a17c-979051604f63,Домогосподарство,284.27,155.3,2025-02-26
e834ca63-e557-4dee-918d-10be3ce7ae8e,Підприємство,3823.27,1762.18,2025-01-05
700b6560-163a-4aa8-a3ff-e09a4927fd94,Підприємство,2192.91,282.89,2025-02-10
02375566-72ab-4d23-991f-3af923785a5e,Домогосподарство,94.84,43.23,2025-01-07
a946d602-4b36-4919-844d-fe2c4bcc500c,Підприємство,2645.35,2445.37,2025-01-26
5a70b144-ee43-4086-961f-462bf2f51c67,Підприємство,2882.89,1614.01,2025-01-30
fb3062a3-4fc4-41c3-9bc3-ffadc06a60db,Підприємство,3107.34,2195.8,2025-01-13
28ecc7b2-d53b-4d49-bfb4-0898de696e8d,Домогосподарство,219.67,57.39,2025-02-02
eac6e268-ec0e-4afc-a7f9-d09543fc7e55,Домогосподарство,211.54,12.53,2025-01-03
f2410589-7cb4-4110-8ee7-d30ede08d63d,Домогосподарство,434.46,281.53,2025-02-22
41ddda32-d662-444b-be41-83ec0dbdbc52,Підприємство,4073.46,2811.08,2025-02-24
ae6ae640-e79f-49ff-a588-d0adca7075ae,Домогосподарство,350.28,161.56,2025-02-13
0f582ca5-1627-4f1e-bf69-efb2d269cfa5,Домогосподарство,396.25,139.05,2025-02-27
33d1a864-62d7-4e9b-82a5-a35e1528c18e,Підприємство,4383.62,657.73,2025-01-28
23083d4a-4983-4ec3-8c4c-e73d428cee0a,Домогосподарство,250.47,158.31,2025-01-22
83fd696d-7d3c-4162-a2c0-9391d0cf97a8,Підприємство,2140.38,636.07,2025-02-22
01fdd1a3-e613-48a7-81fc-9133ab777176,Домогосподарство,435.43,69.74,2025-02-22
6a6e116a-5c82-4d08-a71e-f08dc287503d,Підприємство,3125.94,2209.29,2025-01-17
494c5430-d5da-40f0-8501-aeb5899a73a9,Домогосподарство,372.3,30.48,2025-02-06
c3273f4f-76f5-45d9-b53b-e2c8d0ae482b,Підприємство,2567.96,1548.96,2025-01-22
f005942b-aba0-451f-b8a2-ff407aaab07a,Домогосподарство,349.03,46.68,2025-01-03
e2e525f5-02f4-4f1a-8ba8-7428453a2d7e,Домогосподарство,390.39,95.52,2025-01-25
3859396d-f2f3-4417-9166-4e3d3d592527,Домогосподарство,332.93,235.56,2025-03-03
8e5459dd-fc2b-4c23-b8b8-f73956d6547c,Підприємство,4141.62,124.65,2025-02-23
